Cust_RefID,Cust_FirstName,Cust_LastName,Cust_PhoneNo,Cust_EmailAddress,Cust_EmailDomain,Cust_StreetAddress,Cust_Zip,Cust_AddressCity,Cust_AddressState,Cust_AddressStateISO,Cust_AddressCountry,Cust_Acct_IBAN,Device_Manufacturer,Connection Type,UA_OS,ISP City,UserIP_Blacklist,TrueIP_Blacklist,VirtualMachineSession,Page activity time,Cust_EstablishedIP,UserSessionInputIP,UserTrueIP,ISP,Device_ID,UserAgent,FinalScore
3F154E72-9580-4E,Steven,Perry,+1-970-485-9570x81894,Steven_Perry@icloud.com,icloud.com,9667 Anderson Isle Suite 872,74756,New York,New York,NY,US,US20612650599162738790,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Phoenix,0.0,0.6896622267037481,0,7763,166.26.226.252,23.115.21.18,25.174.57.6,Comcast,e07919833a54473495a612c2a0f0fcab,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,10
26A6EE75-7E53-4A,Kenneth,Ellis,505.927.7223,Kenneth_Ellis@icloud.com,icloud.com,543 Young Lake Apt. 281,58455,Dallas,Texas,TX,US,US82896203785219123822,Huawei,4G/5G,Android,Dallas,0.0,0.0,0,233403,83.142.242.168,83.142.242.168,83.142.242.168,Cox Communications,827bf0fcae0a403fadae4700eae7ec35,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,97
47D7A369-6674-4B,Eric,Watts,503-316-6854x79200,Eric_Watts@gmail.com,gmail.com,48726 Richardson Terrace Apt. 282,63818,Los Angeles,California,CA,US,US26206586481490896804,Dell Inc.,Mobile Broadband,iOS,Los Angeles,0.0,0.0,0,149709,108.236.123.30,108.236.123.30,108.236.123.30,T-Mobile,153da08fe25049c78c529af33647b570,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,94
9CF49D7F-30F5-46,Diane,Rubio,(825)316-9894,Diane_Rubio@outlook.com,outlook.com,4192 Jason Court Apt. 773,41293,New York,New York,NY,US,US74070188464391087172,Dell Inc.,4G/5G,Windows,New York,0.0,0.0,0,97842,10.255.109.39,10.255.109.39,10.255.109.39,T-Mobile,90684f2ba5424253bc77c3f5e4694f55,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,96
EF56BBBB-48D5-40,Alexander,Barrett,(625)647-5469,Alexander_Barrett@hotmail.com,hotmail.com,158 Angela Radial,38956,Philadelphia,Pennsylvania,PA,US,US61799888417307923125,Huawei,Fixed Broadband (Fibre/Cable/DSL),Android,Philadelphia,0.0,0.0,0,94147,103.61.24.130,103.61.24.130,103.61.24.130,Cox Communications,79b88e12d32f464c98824569d9e12bcb,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,99
AD8A7044-98E0-43,Heather,Barnes,918.462.9737,Heather_Barnes@gmail.com,gmail.com,5021 Jessica Court,56034,Los Angeles,California,CA,US,US85959180568435475923,Google LLC,Fixed Broadband (Fibre/Cable/DSL),Windows,Los Angeles,0.0,0.0,0,172513,12.10.45.119,12.10.45.119,12.10.45.119,T-Mobile,599e53656ca24d51948dc0bd569d52d9,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,100
A4B52840-7F82-4B,Timothy,Roach,(418)338-7977x87420,Timothy_Roach@outlook.com,outlook.com,53802 Harvey Lock,18390,New York,New York,NY,US,US90920509337929942013,Dell Inc.,4G/5G,iOS,New York,0.0,0.0,0,114369,196.191.3.223,196.191.3.223,196.191.3.223,Cox Communications,aa9907c0dff04c53bfa70ea91daf8600,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,100
FC8547F2-98C1-4F,Michelle,Murray,(413)677-6276,Michelle_Murray@protonmail.com,protonmail.com,316 Joseph Passage Suite 178,88050,New York,New York,NY,US,US49943018897112703543,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Linux,New York,0.0,0.0,0,142951,53.246.163.85,53.246.163.85,53.246.163.85,Cox Communications,6ce0ad40f8eb4ffcb32321f2dfcf323c,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,97
C93E1CF9-3AEA-40,Troy,Lawson,001-996-863-0121x8792,Troy_Lawson@hotmail.com,hotmail.com,647 Bradley Isle,13916,San Antonio,Texas,TX,US,US26783903847317763221,Huawei,Satellite,iOS,San Antonio,0.0,0.0,0,51577,93.133.78.219,93.133.78.219,93.133.78.219,Comcast,c5c408bb071a4f118bf975524f9e5145,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,96
EF8E0989-07B6-48,Tiffany,Orr,+1-760-663-6238x85959,Tiffany_Orr@yahoo.com,yahoo.com,073 Cynthia Views Suite 478,36754,San Antonio,Texas,TX,US,US62886247675940316190,Google LLC,4G/5G,Android,Chicago,0.0,0.30883063442124636,0,361,214.74.33.60,220.152.46.127,16.191.15.42,T-Mobile,0545f454aedb4402b977eb3654efd6b4,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,20
0C95F0A8-4313-4B,Robert,Lee,(716)844-3136x01591,Robert_Lee@gmail.com,gmail.com,148 Michael Mountain Apt. 181,47407,San Diego,California,CA,US,US14899373971182472210,Google LLC,Satellite,MacOS,Chicago,0.0,0.049301156211753794,1,4089,130.163.142.205,130.163.142.205,130.163.142.205,Verizon,fcd7b3957639483e81db4859a415fa07,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,7
E2C92348-43CD-4F,Kristin,Rogers,7672688894,Kristin_Rogers@protonmail.com,protonmail.com,414 Denise Grove Suite 737,49740,Dallas,Texas,TX,US,US24641444303278254645,Dell Inc.,Satellite,iOS,Dallas,0.0,0.0,0,92479,155.23.41.70,155.23.41.70,155.23.41.70,Cox Communications,950ef8f09b36441ba040a3686887864a,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,100
B3CA47E0-BBCC-41,Jessica,Bolton,810.235.5675,Jessica_Bolton@protonmail.com,protonmail.com,992 Amber Ville,72662,Phoenix,Arizona,AZ,US,US99314021716074855630,Apple Inc.,Mobile Broadband,MacOS,Phoenix,0.0,0.0,0,195360,94.135.131.224,94.135.131.224,94.135.131.224,T-Mobile,dff3b698a62740e4b9698ef123ae9f98,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,94
3DDFD185-93D1-43,Kimberly,Burgess,693.785.9701x236,Kimberly_Burgess@protonmail.com,protonmail.com,246 John Pine,29596,Dallas,Texas,TX,US,US11732820894253018050,Huawei,4G/5G,Linux,Dallas,0.0,0.0,0,222869,178.58.23.50,178.58.23.50,178.58.23.50,Verizon,4499b9cb20fe4438995bb5b61649e3ee,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,99
C6876939-26EA-4B,Cheryl,Green,7558409687,Cheryl_Green@hotmail.com,hotmail.com,727 Martin Radial,92494,Philadelphia,Pennsylvania,PA,US,US29782157851665107604,Huawei,Satellite,iOS,Philadelphia,0.0,0.0,0,140829,17.248.46.198,17.248.46.198,17.248.46.198,T-Mobile,fc7a19c0b75344f7ae20fa71ebec2e13,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,100
9B6490A3-0499-4C,Ryan,Scott,938.933.2679,Ryan_Scott@yahoo.com,yahoo.com,814 Melissa Light,59153,Chicago,Illinois,IL,US,US49557382044340383403,Apple Inc.,Satellite,iOS,San Jose,0.0,0.21499519067410144,1,5277,183.45.156.174,134.27.9.76,181.77.126.2,Charter Spectrum,97e7f9aeb54441318cf4a6e076e2c5f2,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,8
F75790A7-14F9-4D,Hector,Garcia,001-570-734-9206x370,Hector_Garcia@gmail.com,gmail.com,4886 Amanda Point Apt. 621,87356,San Diego,California,CA,US,US71323193045333680812,Lenovo,Satellite,Android,San Diego,0.0,0.0,0,229371,35.162.164.216,35.162.164.216,35.162.164.216,T-Mobile,edd95aec117a425186c6878e35b48de9,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,98
C1D10AC0-ED81-4D,Chad,Johnson,3963338316,Chad_Johnson@gmail.com,gmail.com,1586 Brandon Circles Apt. 992,18538,Dallas,Texas,TX,US,US30166933899356695484,Apple Inc.,Mobile Broadband,iOS,New York,0.6091568450737895,0.1153031573063813,0,4454,1.87.169.19,65.83.219.80,133.54.26.54,Charter Spectrum,cbd7fb6bb3e74435a3351580583ad8b8,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,0
A031A31D-2CF7-42,Donald,Blanchard,645.496.5019,Donald_Blanchard@hotmail.com,hotmail.com,12761 Patterson Drive,39624,San Jose,California,CA,US,US97563978660078197247,Dell Inc.,Mobile Broadband,Windows,San Jose,0.0,0.0,0,84323,85.44.75.58,85.44.75.58,85.44.75.58,T-Mobile,77fde7b11822400b831b758f52fd7283,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,100
CD8A159B-92D6-41,Jennifer,Fernandez,+1-330-760-2034x31880,Jennifer_Fernandez@protonmail.com,protonmail.com,3690 James Lodge Apt. 904,30805,San Jose,California,CA,US,US64689349403636910350,Lenovo,Mobile Broadband,Linux,San Jose,0.0,0.0,0,72202,36.53.44.0,36.53.44.0,36.53.44.0,Charter Spectrum,9c531ae4f0ed48a0adb2ec6b2c319c1f,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,95
DD8A9F41-D50B-46,Jeffery,Hester,595-715-8141x922,Jeffery_Hester@protonmail.com,protonmail.com,11405 Ray Avenue,83928,San Diego,California,CA,US,US81741818856594592036,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Dallas,0.17358533537508247,0.0,0,5165,46.116.192.189,46.116.192.189,46.116.192.189,Cox Communications,f68316a06dbd432e9010d3d9f20e7a5e,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,43
2AA1AB6C-102A-47,Jacqueline,Schmidt,001-754-385-7392,Jacqueline_Schmidt@outlook.com,outlook.com,15195 Kevin Street Suite 220,24508,Philadelphia,Pennsylvania,PA,US,US67057884807837921397,Dell Inc.,Mobile Broadband,Android,San Antonio,0.0,0.0,1,869,79.179.224.188,226.180.215.41,242.121.25.239,T-Mobile,50cc8d2e545a4209b81c02f0d279119f,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,32
406C7D3C-E605-4A,Sarah,Sampson,(562)374-7706x681,Sarah_Sampson@protonmail.com,protonmail.com,604 Angel Motorway,90920,Los Angeles,California,CA,US,US45921334147254385652,Google LLC,Mobile Broadband,iOS,Philadelphia,0.672788519892701,0.2223538784786787,0,3233,249.253.80.81,205.202.239.112,218.239.44.187,Comcast,a9e9ecd929694c61a49ee6bd5e4ba1af,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,0
D2CD6EA9-2317-44,David,Brown,(805)805-4690,David_Brown@icloud.com,icloud.com,2552 Klein Run Apt. 344,45049,Los Angeles,California,CA,US,US20138096953247577487,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Android,Los Angeles,0.0,0.0,0,227019,149.10.16.125,149.10.16.125,149.10.16.125,Charter Spectrum,2ba3a5109ed1440db287197fbda73d29,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
60C6B630-6033-4F,Kara,Watson,5767675919,Kara_Watson@gmail.com,gmail.com,84751 Jones Tunnel,80982,San Jose,California,CA,US,US38979343512345132135,Google LLC,Satellite,Windows,San Jose,0.0,0.0,0,231474,43.145.222.75,43.145.222.75,43.145.222.75,Verizon,c30b0649b9854f4d9569bbd8a7375909,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,99
3682F465-214D-41,Kenneth,Peters,(960)627-8538x1830,Kenneth_Peters@yahoo.com,yahoo.com,59719 Jeremy Ferry,98383,Houston,Texas,TX,US,US84089197585350814347,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),MacOS,Houston,0.0,0.0,0,154552,188.20.191.171,188.20.191.171,188.20.191.171,T-Mobile,92eecc7913314b819456f29ac193dc40,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
8B6B3C51-2E98-4D,Katherine,Quinn,526.767.7722x29484,Katherine_Quinn@gmail.com,gmail.com,349 Amanda Forks,98173,Dallas,Texas,TX,US,US46362423526386285005,Google LLC,Fixed Broadband (Fibre/Cable/DSL),Linux,Dallas,0.0,0.0,0,164955,163.120.249.51,163.120.249.51,163.120.249.51,Charter Spectrum,fa91674c0ec54371afc60ac03bb0a810,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,100
ADCFB60E-0B41-44,Robert,Best,(556)278-5734,Robert_Best@yahoo.com,yahoo.com,865 Perry Fork,45903,Phoenix,Arizona,AZ,US,US58315957899053091177,"Samsung Electronics Co., Ltd.",4G/5G,Android,Dallas,0.012094440630051495,0.5651466096846411,0,5893,184.232.125.242,101.1.56.14,115.35.120.203,Charter Spectrum,617b9abcbbcc4917aa1ba6a9c05cbd29,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,0
CEB9AB3D-1859-48,Suzanne,Miller,001-840-367-8058,Suzanne_Miller@icloud.com,icloud.com,415 Charles Expressway,88783,Chicago,Illinois,IL,US,US30880394492360059759,Dell Inc.,4G/5G,Linux,Los Angeles,0.0,0.6908708505199976,1,2830,59.182.147.30,248.188.252.83,89.116.136.63,Comcast,601c0393427a45099ed0a78395bdf9fd,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,4
3486AE84-CC1D-46,Lisa,Duncan,+1-620-909-9819x170,Lisa_Duncan@icloud.com,icloud.com,025 Henry Expressway,41109,San Diego,California,CA,US,US97807415748470546602,"Samsung Electronics Co., Ltd.",Mobile Broadband,iOS,San Diego,0.0,0.0,0,119521,90.41.69.202,90.41.69.202,90.41.69.202,Verizon,a37b675da42c4659bef431662c472ede,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,96
B6D417D8-3B3B-45,Sean,Thomas,(768)814-4028x659,Sean_Thomas@icloud.com,icloud.com,78598 Baker Ways Suite 313,51029,Chicago,Illinois,IL,US,US82587623914293822079,Lenovo,Mobile Broadband,MacOS,Chicago,0.22018364607028573,0.09058818042172001,0,4517,43.199.145.149,201.87.236.123,102.173.75.80,Verizon,659ad9ead8ac41b59a1f14b318c63e4b,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,9
3BE67E02-D8D9-45,Chad,Morales,958-841-9709x044,Chad_Morales@yahoo.com,yahoo.com,4028 Mckenzie Plains,70163,Philadelphia,Pennsylvania,PA,US,US82298648513859783887,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Linux,Philadelphia,0.0,0.0,1,8025,26.249.247.130,119.45.112.44,55.63.162.88,Verizon,6a3c913e8a4249b7845c2a9956b556fa,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,47
6293BC65-06BD-4D,Nathan,Byrd,(787)939-2155,Nathan_Byrd@gmail.com,gmail.com,882 Victor Divide,99527,San Jose,California,CA,US,US32659194757255258506,Apple Inc.,Satellite,Linux,San Jose,0.0,0.0,0,165930,54.21.17.77,54.21.17.77,54.21.17.77,Verizon,aeb63aef67aa4dc3b18dbd075fda1702,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,100
A3EFC3B5-1E22-48,Alvin,Marks,001-473-868-7624x38187,Alvin_Marks@gmail.com,gmail.com,936 Kristin Circle Suite 280,25671,New York,New York,NY,US,US41639735092168499406,Dell Inc.,Satellite,MacOS,New York,0.0,0.0,0,194676,89.203.118.185,89.203.118.185,89.203.118.185,AT&T,a3e7cea5a8984ee580531ad0bffd58c8,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
439E7883-06AE-4A,Jorge,Clark,+1-822-263-8190x0011,Jorge_Clark@yahoo.com,yahoo.com,6609 Chen Center Suite 359,70689,Houston,Texas,TX,US,US54088360280414769813,Huawei,Satellite,MacOS,San Antonio,0.951103014445124,0.0,0,4599,246.157.8.202,100.199.201.68,229.26.89.206,AT&T,91535101aa1a421abfd547616f1b0b96,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,27
2C3B829F-E5D1-40,Tiffany,French,536-934-0154x632,Tiffany_French@icloud.com,icloud.com,4481 Ellis Rapid Apt. 550,77859,New York,New York,NY,US,US56284301916040680050,Lenovo,Fixed Broadband (Fibre/Cable/DSL),Linux,New York,0.0,0.0,0,222010,5.13.152.108,5.13.152.108,5.13.152.108,Comcast,a59cbd1eabe54f5b90de49f9f91446fa,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,96
4371D6C8-308A-4A,Troy,Barnes,001-516-343-0404,Troy_Barnes@protonmail.com,protonmail.com,515 Lisa Fords Suite 727,38285,Chicago,Illinois,IL,US,US83880943646805887741,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),iOS,New York,0.7783270050689945,0.33545412407560005,0,3903,111.20.15.27,111.20.15.27,111.20.15.27,Cox Communications,58dc4f4d59724ff5a5c48eb286af3dbb,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,2
8EFFEF7F-614D-46,Carlos,Miller,(939)568-1519,Carlos_Miller@protonmail.com,protonmail.com,662 Clark Burg,23443,San Diego,California,CA,US,US76812404072878157664,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Windows,San Diego,0.0,0.0,0,82005,59.86.24.30,59.86.24.30,59.86.24.30,T-Mobile,8cd60cd4a5814bc1b08975d5ddc32711,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,91
E550FA7C-EC1B-4A,Lauren,Leon,(869)930-9883x4896,Lauren_Leon@outlook.com,outlook.com,802 Newman Loop Apt. 207,35346,Houston,Texas,TX,US,US89008953077478933512,Huawei,Mobile Broadband,Linux,Los Angeles,0.31261893597326385,0.7469192479363075,1,4758,61.171.57.173,242.226.166.201,161.205.112.198,AT&T,62d42c5feb54484fbe31490c6375ee2a,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,0
08965DC1-3272-4F,Amy,Curry,755-729-5675,Amy_Curry@yahoo.com,yahoo.com,51540 James Glens,14914,Los Angeles,California,CA,US,US58467649952823777060,Huawei,4G/5G,MacOS,Dallas,0.3407317179684245,0.0,1,1482,210.253.140.198,123.216.187.62,62.96.7.64,Cox Communications,b90f96981bd9466584ca76150ddbd2b2,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,5
7BB04E15-A22E-4F,Richard,Williams,761-566-2566x14593,Richard_Williams@yahoo.com,yahoo.com,17308 Martin Alley,79376,San Antonio,Texas,TX,US,US81400280977262835974,Apple Inc.,Mobile Broadband,Windows,Dallas,0.43689528344807727,0.40192909824149015,0,7145,19.33.254.223,140.112.185.230,190.196.220.230,Comcast,f982b44018934863a8ae42084931a36a,Mozilla/5.0 (Windows; 10) AppleWebKit/537.36,0
CA10359B-DAB8-40,Krista,Brady,916-693-7249,Krista_Brady@gmail.com,gmail.com,56237 Kathy Cliffs,98892,San Antonio,Texas,TX,US,US75363053141280878802,Apple Inc.,4G/5G,Android,San Antonio,0.0,0.0,0,147632,152.197.230.68,152.197.230.68,152.197.230.68,Comcast,79299ee40d914ae2a8220ecaefd0a98d,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
4BE570EA-6A46-4A,Stacey,Bradley,001-946-641-5374x415,Stacey_Bradley@outlook.com,outlook.com,445 Chris Spur Apt. 275,89909,San Jose,California,CA,US,US13068953542984217897,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Windows,San Jose,0.0,0.0,0,47030,129.231.99.88,129.231.99.88,129.231.99.88,Charter Spectrum,690149c93f334809b94153f1a40ac957,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,100
858D5555-2FB4-4D,Amanda,Cordova,447-322-3188x972,Amanda_Cordova@protonmail.com,protonmail.com,386 Rangel Circles,75857,Chicago,Illinois,IL,US,US20273410890976971941,Google LLC,Mobile Broadband,Android,San Diego,0.7634873882759055,0.6430782533044915,0,9914,100.129.210.93,100.129.210.93,100.129.210.93,Charter Spectrum,318c48c28a6848968ad2da1ee2ae5852,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,0
BC2E08F1-CB09-4F,Robert,Brown,5747211843,Robert_Brown@outlook.com,outlook.com,86996 Long Well,82858,Dallas,Texas,TX,US,US89460766928408751311,Apple Inc.,Satellite,Linux,Dallas,0.0,0.0,0,200316,67.173.74.148,67.173.74.148,67.173.74.148,AT&T,493b7481ec1a424688b26dd123b9333c,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,98
E617D954-BFB0-49,Kimberly,Suarez,(813)979-1191x78149,Kimberly_Suarez@icloud.com,icloud.com,029 Cabrera Ramp Apt. 025,10936,Dallas,Texas,TX,US,US98004280489060762860,Lenovo,Satellite,Android,Dallas,0.0,0.0,0,98854,144.25.48.186,144.25.48.186,144.25.48.186,Comcast,096e8dd8f2d04bdf8c691be3a4953bac,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,99
D8D5E2CC-6A8E-42,Cheryl,Todd,(636)609-6777,Cheryl_Todd@outlook.com,outlook.com,6101 William Orchard,27695,Los Angeles,California,CA,US,US38503928713527562232,Google LLC,Satellite,Android,Los Angeles,0.0,0.0,0,37508,85.153.179.219,85.153.179.219,85.153.179.219,T-Mobile,69bf63ca0bf040b0a8bbf2ffdd81c22e,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
9F7E3518-546A-4F,Trevor,Thomas,(677)616-9463,Trevor_Thomas@protonmail.com,protonmail.com,77775 Gonzalez Stream,95514,Houston,Texas,TX,US,US96849584570518839259,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),iOS,Houston,0.0,0.0,0,71310,208.224.43.25,208.224.43.25,208.224.43.25,Charter Spectrum,f716578849b14a6389ff371c61ecb853,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,100
1D4C507E-3AEA-45,Christy,Long,4374703249,Christy_Long@protonmail.com,protonmail.com,514 Anna Place Apt. 030,62909,Phoenix,Arizona,AZ,US,US73038637593573241629,"Samsung Electronics Co., Ltd.",4G/5G,Android,Phoenix,0.0,0.0,0,252830,7.174.44.195,7.174.44.195,7.174.44.195,Comcast,9ac40ea188ba48d3a5ac3a079655847b,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
09756C82-9184-44,Lisa,Moore,865-608-7267x052,Lisa_Moore@protonmail.com,protonmail.com,145 Lisa Pike Suite 639,36954,San Antonio,Texas,TX,US,US95903924817297514876,"Samsung Electronics Co., Ltd.",Satellite,MacOS,San Antonio,0.0,0.0,0,136614,120.240.212.132,120.240.212.132,120.240.212.132,Verizon,8ef8e9b34adb4dc2a4ccd0ca4e3a9a99,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,100
7E652F1D-B3F3-47,Henry,Lee,(810)369-6245x8316,Henry_Lee@gmail.com,gmail.com,9533 Hannah Mill,87987,San Diego,California,CA,US,US62481352123349301070,Huawei,Fixed Broadband (Fibre/Cable/DSL),iOS,San Diego,0.0,0.0,0,109927,130.76.10.196,130.76.10.196,130.76.10.196,Cox Communications,5a93daccb32249ac83642b91f80410c2,Mozilla/5.0 (iOS; 13) AppleWebKit/537.36,95
4A95BBF6-11F5-44,Deborah,Lester,(979)348-1255x832,Deborah_Lester@protonmail.com,protonmail.com,02648 Valerie Neck Apt. 866,77822,San Antonio,Texas,TX,US,US42073403232538559335,Huawei,4G/5G,MacOS,San Antonio,0.0,0.0,0,47075,181.13.92.117,181.13.92.117,181.13.92.117,T-Mobile,4b8578e4c4de4a3cb299798f381c7280,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
CB060A18-8808-4A,Michelle,Smith,920.245.1606x26151,Michelle_Smith@protonmail.com,protonmail.com,2846 Andrew Shore,59150,Houston,Texas,TX,US,US58785016735917849253,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Android,Houston,0.0,0.0,0,295804,178.198.98.82,178.198.98.82,178.198.98.82,Charter Spectrum,be949e7bd3104beca10b72b9cc4ef617,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,100
5A8BCF5E-C12B-49,Dennis,Stanton,320.762.6784x969,Dennis_Stanton@hotmail.com,hotmail.com,39535 Brown Harbors,19965,Los Angeles,California,CA,US,US31509317550186574377,Lenovo,4G/5G,Linux,Los Angeles,0.0,0.0,0,179533,134.109.185.130,134.109.185.130,134.109.185.130,Verizon,01f64a8ee5db46be8e4c79a6d21e9e9d,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,100
33192886-DF63-41,Shane,Villa,3245480582,Shane_Villa@yahoo.com,yahoo.com,16793 Acevedo Bypass Apt. 110,97687,Dallas,Texas,TX,US,US32648114057320427178,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Linux,Phoenix,0.0,0.0,0,3287,15.158.58.156,155.241.54.226,112.16.75.6,Comcast,bf527db8dbb54ecbb63d2b221323c7b1,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,58
E3C83D01-2DB5-4B,Jennifer,Leach,+1-855-759-9852x42890,Jennifer_Leach@gmail.com,gmail.com,035 Schmidt Hollow Suite 913,36846,San Antonio,Texas,TX,US,US90416082616116215699,Google LLC,4G/5G,Linux,Houston,0.7479290478774835,0.22992176957551103,0,4273,66.10.185.192,234.253.21.63,28.229.71.129,Verizon,3e2873786c894a82b552e4f833b61bb9,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
A711A7B4-8AE8-40,Krystal,Bailey,001-242-665-2678,Krystal_Bailey@icloud.com,icloud.com,1093 Callahan Harbor Suite 331,66653,Dallas,Texas,TX,US,US13581245456114652226,Google LLC,4G/5G,Android,Houston,0.005751558072021323,0.2311656741215039,0,8893,153.128.253.93,50.250.134.201,224.7.147.142,Charter Spectrum,efb305228ff14195b5cd79bdc237b935,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,0
87D2305A-F8EA-46,Marco,Hunt,929.842.6607x7724,Marco_Hunt@outlook.com,outlook.com,11742 Edward Branch,65782,Los Angeles,California,CA,US,US92258206598889547442,Dell Inc.,4G/5G,Linux,Los Angeles,0.0,0.0,0,260723,151.245.213.32,151.245.213.32,151.245.213.32,AT&T,886b8cbcc64c4d4196da99690fe7f1cb,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,100
9A70BF7B-D11E-48,Michael,Garrison,714-294-9677x2114,Michael_Garrison@hotmail.com,hotmail.com,50404 Jennifer Harbor,98686,Chicago,Illinois,IL,US,US89500160513327037264,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Android,San Jose,0.0,0.20970302238250726,1,9352,24.39.218.246,18.53.238.122,253.59.68.113,AT&T,f4bebbf8f124466cb4f59c90d5a4ef25,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,0
8DAC891E-D37E-4D,Megan,Gonzales,583-538-1858x51362,Megan_Gonzales@outlook.com,outlook.com,52808 Frye Union,10500,Houston,Texas,TX,US,US81570882500423659347,Apple Inc.,Satellite,Android,Philadelphia,0.03344898302765664,0.12779986572526614,0,7198,113.117.190.251,82.98.74.55,186.215.238.255,Comcast,075aef39bbbb4db4ac7451c3e756aaa9,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,0
35439918-DC96-45,Shawn,King,(997)705-0620,Shawn_King@protonmail.com,protonmail.com,429 Clark Mill Apt. 685,60244,Phoenix,Arizona,AZ,US,US16300162630875354434,Huawei,Satellite,iOS,Phoenix,0.0,0.0,0,219232,20.193.211.65,20.193.211.65,20.193.211.65,Comcast,39e23721f38943279452b1357f69f28d,Mozilla/5.0 (iOS; 13) AppleWebKit/537.36,100
AAB9B622-A46D-47,Kyle,Summers,001-818-298-1248x62234,Kyle_Summers@yahoo.com,yahoo.com,07778 Benson Pines Suite 765,52788,Philadelphia,Pennsylvania,PA,US,US23209144394786956823,Apple Inc.,4G/5G,MacOS,Philadelphia,0.0,0.0,0,115000,152.59.19.29,152.59.19.29,152.59.19.29,Charter Spectrum,3bab1be5586d49f08cb03a54320cf841,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
